N,BlockSize,RunID,L2_TCM
256,128,23,42
256,128,24,29
256,128,25,348
256,128,26,133
256,128,27,17
256,128,28,36
256,128,29,33
256,128,30,29
256,128,31,30
256,128,32,22
256,128,33,31
256,128,34,26
256,128,35,41
256,128,36,26
256,128,37,24
256,128,38,27
256,128,39,34
256,128,40,26
256,128,41,23
256,128,42,30
256,128,43,33
256,128,44,27
256,128,45,26
256,128,46,32
256,128,47,23
256,128,48,32
256,128,49,29
256,128,50,27
256,128,51,26
256,128,52,87
256,128,53,46
256,128,54,40
256,128,55,23
256,128,56,23
256,128,57,24
256,128,58,20
256,128,59,29
256,128,60,15
256,128,61,34
256,128,62,32
256,128,63,24
256,128,64,27
256,128,65,24
256,128,66,25
256,128,67,27
256,128,68,28
256,128,69,32
256,128,70,25
256,128,71,28
256,128,72,28
256,128,73,18
256,128,74,35
256,128,75,20
256,128,76,26
256,128,77,18
256,128,78,24
256,128,79,62
256,128,80,58
256,128,81,20
256,128,82,29
256,128,83,31
256,128,84,30
256,128,85,25
256,128,86,35
256,128,87,28
256,128,88,25
256,128,89,33
256,128,90,37
256,128,91,33
256,128,92,26
256,128,93,19
256,128,94,26
256,128,95,31
256,128,96,43
256,128,97,37
256,128,98,31
256,128,99,25
256,128,100,431
512,8,1,19988
512,8,2,20560
512,8,3,20453
512,8,4,20452
512,8,5,20556
512,8,6,20749
512,8,7,18826
512,8,8,18201
512,8,9,20334
512,8,10,20521
512,8,11,20398
512,8,12,20542
512,8,13,20558
512,8,14,18872
512,8,15,18534
512,8,16,20328
512,8,17,20521
512,8,18,20605
512,8,19,19305
512,8,20,18409
512,8,21,19961
512,8,22,20489
512,8,23,20624
512,8,24,20223
512,8,25,18368
512,8,26,19459
512,8,27,20464
512,8,28,20515
512,8,29,20340
512,8,30,20443
512,8,31,20458
512,8,32,20469
512,8,33,20609
512,8,34,20639
512,8,35,20484
512,8,36,20467
512,8,37,20524
512,8,38,20546
512,8,39,20449
512,8,40,20514
512,8,41,20554
512,8,42,20658
512,8,43,20604
512,8,44,20542
512,8,45,20458
512,8,46,20362
512,8,47,20479
512,8,48,20210
512,8,49,20446
512,8,50,20480
512,8,51,20584
512,8,52,20520
512,8,53,20481
512,8,54,19437
512,8,55,18307
512,8,56,20057
512,8,57,20554
512,8,58,20354
512,8,59,20581
512,8,60,20571
512,8,61,20598
512,8,62,20582
512,8,63,20445
512,8,64,20394
512,8,65,20569
512,8,66,20477
512,8,67,20546
512,8,68,20414
512,8,69,20596
512,8,70,20576
512,8,71,20517
512,8,72,20586
512,8,73,20429
512,8,74,20508
512,8,75,20460
512,8,76,20452
512,8,77,20354
512,8,78,20467
512,8,79,20429
512,8,80,20527
512,8,81,20500
512,8,82,20511
512,8,83,20527
512,8,84,18954
512,8,85,18221
512,8,86,20411
512,8,87,20566
512,8,88,20548
512,8,89,20630
512,8,90,20598
512,8,91,20498
512,8,92,20430
512,8,93,20372
512,8,94,20528
512,8,95,20475
512,8,96,20416
512,8,97,20772
512,8,98,20476
512,8,99,20555
512,8,100,20391
512,16,1,18510
512,16,2,17500
512,16,3,15009
512,16,4,15070
512,16,5,15512
512,16,6,15197
512,16,7,15156
512,16,8,14875
512,16,9,15079
512,16,10,14980
512,16,11,14903
512,16,12,14893
512,16,13,14897
512,16,14,15200
512,16,15,15060
512,16,16,15075
512,16,17,15272
512,16,18,15381
512,16,19,15175
512,16,20,15032
512,16,21,14949
512,16,22,14814
512,16,23,15380
512,16,24,15137
512,16,25,14984
512,16,26,15022
512,16,27,14985
512,16,28,15245
512,16,29,15112
512,16,30,15088
512,16,31,15158
512,16,32,15070
512,16,33,15034
512,16,34,15078
512,16,35,14870
512,16,36,15589
512,16,37,15264
512,16,38,15064
512,16,39,15224
512,16,40,15247
512,16,41,15220
512,16,42,14716
512,16,43,15106
512,16,44,15089
512,16,45,15296
512,16,46,14949
512,16,47,15011
512,16,48,15050
512,16,49,16582
512,16,50,17285
512,16,51,14969
512,16,52,15273
512,16,53,15336
512,16,54,18089
512,16,55,15161
512,16,56,14915
512,16,57,15078
512,16,58,14772
512,16,59,15179
512,16,60,15090
512,16,61,14915
512,16,62,15180
512,16,63,15241
512,16,64,15254
512,16,65,15103
512,16,66,15149
512,16,67,15091
512,16,68,15243
512,16,69,15300
512,16,70,15168
512,16,71,15075
512,16,72,14930
512,16,73,15048
512,16,74,15230
512,16,75,15199
512,16,76,15135
512,16,77,15050
512,16,78,15237
512,16,79,15331
512,16,80,15033
512,16,81,15117
512,16,82,15295
512,16,83,15065
512,16,84,15096
512,16,85,15254
512,16,86,15290
512,16,87,15349
512,16,88,15189
512,16,89,15169
512,16,90,14997
512,16,91,15002
512,16,92,14947
512,16,93,15112
512,16,94,15096
512,16,95,15239
512,16,96,15009
512,16,97,15003
512,16,98,14812
512,16,99,15364
512,16,100,15219
512,32,1,12869
512,32,2,12198
512,32,3,12084
512,32,4,11965
512,32,5,12365
512,32,6,12303
512,32,7,12027
512,32,8,12105
512,32,9,12553
512,32,10,12457
512,32,11,12271
512,32,12,12275
512,32,13,12409
512,32,14,12126
512,32,15,11967
512,32,16,12116
512,32,17,12095
512,32,18,12646
512,32,19,12540
512,32,20,12120
512,32,21,12044
512,32,22,13115
512,32,23,12509
512,32,24,12238
512,32,25,12170
512,32,26,12407
512,32,27,13515
512,32,28,12251
512,32,29,12374
512,32,30,12174
512,32,31,12272
512,32,32,11916
512,32,33,12159
512,32,34,11935
512,32,35,12421
512,32,36,12225
512,32,37,13993
512,32,38,12699
512,32,39,12405
512,32,40,12241
512,32,41,12099
512,32,42,12033
512,32,43,12187
512,32,44,12152
512,32,45,12068
512,32,46,12038
512,32,47,12063
512,32,48,12214
512,32,49,12085
512,32,50,12143
512,32,51,12158
512,32,52,12375
512,32,53,12204
512,32,54,12225
512,32,55,12038
512,32,56,12258
512,32,57,11986
512,32,58,12158
512,32,59,12094
512,32,60,12287
512,32,61,12097
512,32,62,12113
512,32,63,12058
512,32,64,12181
512,32,65,12120
512,32,66,15684
512,32,67,17972
512,32,68,18163
512,32,69,18225
512,32,70,18138
512,32,71,17993
512,32,72,18094
512,32,73,18329
512,32,74,18042
512,32,75,17971
512,32,76,18083
512,32,77,18469
512,32,78,18206
512,32,79,18143
512,32,80,17991
512,32,81,18093
512,32,82,18167
512,32,83,17967
512,32,84,18045
512,32,85,18360
512,32,86,18306
512,32,87,18094
512,32,88,18197
512,32,89,18092
512,32,90,18084
512,32,91,18043
512,32,92,18068
512,32,93,18007
512,32,94,18159
512,32,95,17967
512,32,96,17997
512,32,97,17938
512,32,98,18068
512,32,99,17952
512,32,100,17991
512,64,1,16918
512,64,2,16792
512,64,3,16895
512,64,4,16705
512,64,5,16811
512,64,6,16812
512,64,7,11141
512,64,8,11890
512,64,9,11926
512,64,10,11910
512,64,11,11807
512,64,12,11795
512,64,13,11861
512,64,14,12537
