N,BlockSize,RunID,L2_TCM
512,32,6,12264
512,32,7,12924
512,32,8,12285
512,32,9,12151
512,32,10,13844
512,32,11,13086
512,32,12,12647
512,32,13,12242
512,32,14,12088
512,32,15,12061
512,32,16,12078
512,32,17,12744
512,32,18,12377
512,32,19,12623
512,32,20,12601
512,32,21,12105
512,32,22,12141
512,32,23,12203
512,32,24,12255
512,32,25,12141
512,32,26,12166
512,32,27,12432
512,32,28,12823
512,32,29,12875
512,32,30,12563
512,32,31,12188
512,32,32,12285
512,32,33,12084
512,32,34,12525
512,32,35,12584
512,32,36,12021
512,32,37,12719
512,32,38,12492
512,32,39,12159
512,32,40,12399
512,32,41,12275
512,32,42,12226
512,32,43,12086
512,32,44,12079
512,32,45,12125
512,32,46,12244
512,32,47,12159
512,32,48,12112
512,32,49,12119
512,32,50,12213
512,32,51,12175
512,32,52,12736
512,32,53,12437
512,32,54,12224
512,32,55,12803
512,32,56,12404
512,32,57,12142
512,32,58,12083
512,32,59,12155
512,32,60,12197
512,32,61,12095
512,32,62,11963
512,32,63,12178
512,32,64,12243
512,32,65,17096
512,32,66,18076
512,32,67,18196
512,32,68,18248
512,32,69,18416
512,32,70,18355
512,32,71,18285
512,32,72,18405
512,32,73,18674
512,32,74,18426
512,32,75,17875
512,32,76,18159
512,32,77,17987
512,32,78,18187
512,32,79,18138
512,32,80,18130
512,32,81,18106
512,32,82,18052
512,32,83,18092
512,32,84,18242
512,32,85,18144
512,32,86,18015
512,32,87,18532
512,32,88,18382
512,32,89,18196
512,32,90,18080
512,32,91,18208
512,32,92,18137
512,32,93,17968
512,32,94,18037
512,32,95,18312
512,32,96,18244
512,32,97,18255
512,32,98,18141
512,32,99,18168
512,32,100,18247
512,64,1,11293
512,64,2,10029
512,64,3,10005
512,64,4,9991
512,64,5,9929
512,64,6,10900
512,64,7,13185
512,64,8,15523
512,64,9,11099
512,64,10,11733
512,64,11,12004
512,64,12,11723
512,64,13,11856
512,64,14,12642
512,64,15,12683
512,64,16,12705
512,64,17,12339
512,64,18,12251
512,64,19,12009
512,64,20,11837
512,64,21,11758
512,64,22,12171
512,64,23,11963
512,64,24,12356
512,64,25,12295
512,64,26,10784
512,64,27,12061
512,64,28,11892
512,64,29,11960
512,64,30,11772
512,64,31,11910
512,64,32,12003
512,64,33,11925
