N,BlockSize,RunID,Time_ms
1024,8,3,0.811765
1024,8,4,0.80534
1024,8,5,0.799613
1024,8,6,1.21
1024,8,7,1.33453
1024,8,8,1.27355
1024,8,9,1.21196
1024,8,10,1.42714
1024,8,11,1.23528
1024,8,12,1.06501
1024,8,13,1.02925
1024,8,14,1.87042
1024,8,15,1.83333
1024,8,16,1.13765
1024,8,17,0.966254
1024,8,18,0.847454
1024,8,19,0.799333
1024,8,20,0.793257
1024,8,21,0.777474
1024,8,22,0.879791
1024,8,23,0.839283
1024,8,24,0.801987
1024,8,25,0.951238
1024,8,26,1.17452
1024,8,27,0.957454
1024,8,28,0.818959
1024,8,29,0.802616
1024,8,30,0.778939
1024,8,31,1.0231
1024,8,32,1.97469
1024,8,33,1.20909
1024,8,34,0.910102
1024,8,35,0.927422
1024,8,36,0.971493
1024,8,37,0.847524
1024,8,38,0.842775
1024,8,39,0.820565
1024,8,40,0.807225
1024,8,41,0.799054
1024,8,42,0.772165
1024,8,43,0.842216
1024,8,44,0.816584
1024,8,45,0.835371
1024,8,46,0.884749
1024,8,47,0.884261
1024,8,48,0.926235
1024,8,49,1.72312
1024,8,50,1.08701
1024,8,51,0.869314
1024,8,52,0.857721
1024,8,53,0.864425
1024,8,54,0.826921
1024,8,55,0.79647
1024,8,56,1.01556
1024,8,57,1.22676
1024,8,58,0.941041
1024,8,59,0.806737
1024,8,60,0.777892
1024,8,61,0.824547
1024,8,62,0.814629
1024,8,63,0.88859
1024,8,64,0.889708
1024,8,65,0.844032
1024,8,66,0.834114
1024,8,67,1.09986
1024,8,68,1.04839
1024,8,69,0.799334
1024,8,70,0.8272
1024,8,71,0.806807
1024,8,72,0.796889
1024,8,73,0.794515
1024,8,74,0.779918
1024,8,75,0.839631
1024,8,76,0.835093
1024,8,77,0.805619
1024,8,78,0.799822
1024,8,79,0.777124
1024,8,80,0.838863
1024,8,81,0.803664
1024,8,82,0.79647
1024,8,83,0.794305
1024,8,84,0.798355
1024,8,85,0.813092
1024,8,86,0.853879
1024,8,87,1.14756
1024,8,88,0.939225
1024,8,89,0.837956
1024,8,90,0.821124
1024,8,91,0.802686
1024,8,92,0.792558
1024,8,93,0.779219
1024,8,94,0.8492
1024,8,95,0.834604
1024,8,96,0.804991
1024,8,97,0.80492
1024,8,98,0.779708
1024,8,99,0.787251
1024,8,100,0.800731
1024,16,1,5.85836
1024,16,2,5.61636
1024,16,3,5.35634
1024,16,4,5.79291
1024,16,5,5.59205
1024,16,6,5.84327
1024,16,7,5.7619
1024,16,8,5.83782
1024,16,9,5.81596
1024,16,10,5.7816
1024,16,11,5.81757
1024,16,12,5.83133
1024,16,13,5.84467
1024,16,14,5.86953
1024,16,15,5.83761
1024,16,16,5.88015
1024,16,17,5.84264
1024,16,18,5.84467
1024,16,19,5.86576
1024,16,20,5.85752
1024,16,21,5.84572
1024,16,22,5.77273
1024,16,23,5.86436
1024,16,24,5.84341
1024,16,25,5.86094
1024,16,26,5.87693
1024,16,27,5.84872
1024,16,28,5.85654
1024,16,29,5.83831
1024,16,30,5.87896
1024,16,31,5.84886
1024,16,32,5.86548
1024,16,33,5.85368
1024,16,34,5.85654
1024,16,35,5.83433
1024,16,36,5.84348
1024,16,37,5.81401
1024,16,38,5.86115
1024,16,39,5.83971
1024,16,40,5.84117
1024,16,41,5.87065
1024,16,42,5.83154
1024,16,43,5.83678
1024,16,44,5.88462
1024,16,45,5.86527
1024,16,46,5.85368
1024,16,47,5.83328
1024,16,48,5.8372
1024,16,49,5.76072
1024,16,50,5.82832
1024,16,51,5.83559
1024,16,52,5.78572
1024,16,53,5.8513
1024,16,54,5.83321
1024,16,55,5.85905
1024,16,56,5.72601
1024,16,57,5.28754
1024,16,58,5.85535
1024,16,59,5.82986
1024,16,60,5.86352
1024,16,61,5.85032
1024,16,62,5.85891
1024,16,63,5.84963
1024,16,64,5.84788
1024,16,65,5.83063
1024,16,66,5.84746
1024,16,67,5.87987
1024,16,68,5.83314
1024,16,69,5.83838
1024,16,70,5.35347
1024,16,71,5.8388
1024,16,72,5.84502
1024,16,73,5.82644
1024,16,74,5.85445
1024,16,75,5.84753
1024,16,76,5.86457
1024,16,77,5.84725
1024,16,78,5.84355
1024,16,79,5.8578
1024,16,80,5.87093
1024,16,81,5.84725
1024,16,82,5.87554
1024,16,83,5.85109
1024,16,84,5.8432
1024,16,85,5.85347
1024,16,86,5.86094
1024,16,87,5.83796
1024,16,88,5.78223
1024,16,89,5.84844
1024,16,90,5.84683
1024,16,91,5.68012
1024,16,92,5.85431
1024,16,93,5.85032
1024,16,94,5.70205
1024,16,95,5.87295
1024,16,96,5.86345
1024,16,97,5.86136
1024,16,98,5.8337
1024,16,99,5.8284
1024,16,100,5.85542
1024,32,1,7.94787
1024,32,2,7.65593
1024,32,3,8.26467
1024,32,4,8.07358
1024,32,5,8.30608
1024,32,6,8.46043
1024,32,7,8.14182
1024,32,8,8.45603
1024,32,9,8.50513
1024,32,10,8.53684
1024,32,11,8.52476
1024,32,12,8.51959
1024,32,13,8.54655
1024,32,14,8.54005
1024,32,15,8.63832
1024,32,16,8.5272
1024,32,17,8.51372
1024,32,18,8.52657
1024,32,19,8.51554
1024,32,20,8.51568
1024,32,21,8.5161
1024,32,22,8.49514
1024,32,23,8.38898
1024,32,24,8.49556
1024,32,25,8.50639
1024,32,26,8.51002
1024,32,27,8.55213
1024,32,28,8.54753
1024,32,29,8.50716
1024,32,30,8.52511
1024,32,31,8.53747
1024,32,32,8.52993
1024,32,33,8.53335
1024,32,34,8.53083
1024,32,35,8.52357
1024,32,36,8.49857
1024,32,37,8.55332
1024,32,38,8.5126
1024,32,39,8.53391
1024,32,40,8.51658
